TPJOJ.2.4                  : Data Processing Version ID
000314 Victoria_1          : Target database id number and name
 -0.690  33.560            : Latitude and longitude (degrees East) of target mid-point
 -0.019  -1.335            : Latitude range of pass traversing target at which data is accepted
120      60                : Satellite pass and revolution number designation
          1                : Reference pass derived from Jason-2 cycle #
          1                : Reference pass tracker selection (ocean=0, ice=1)
Column 1: Calendar year/month/day
Column 2: Hour of day
Column 3: Minute of hour
Column 4: Smoothed target height variation with respect to Jason-2 reference pass level (meters, default=999.99)
Column 5: Smoothed target height variation in EGM2008 datum (meters above mean sea level, default=9999.99)
20101116 11 11      0.01   1135.13
20101126  9  9      0.00   1135.12
20101206  7  8     -0.01   1135.11
20101216  5  6     -0.02   1135.10
20101226  3  5     -0.01   1135.11
20110105  1  3     -0.01   1135.11
20110114 23  2     -0.01   1135.11
20110124 21  0     -0.02   1135.10
20110203 18 59     -0.03   1135.09
20110213 16 57     -0.04   1135.08
20110223 14 56     -0.05   1135.07
20110305 12 54     -0.06   1135.06
20110315 10 53     -0.05   1135.07
20110325  8 52     -0.04   1135.08
20110404  6 50     -0.04   1135.08
20110414  4 49     -0.03   1135.09
20110424  2 47     -0.01   1135.11
20110503  0 46      0.01   1135.13
20110513 22 44      0.02   1135.14
20110523 20 43      0.03   1135.15
20110602 18 41      0.03   1135.15
20110612 16 40      0.02   1135.14
20110622 14 38      0.01   1135.13
20110702 12 37     -0.02   1135.10
20110712 10 35     -0.05   1135.07
20110722  8 34     -0.08   1135.04
20110801  6 32     -0.10   1135.02
20110811  4 31     -0.12   1135.00
20110821  2 29     -0.13   1134.99
20110830  0 28     -0.12   1135.00
20110909 22 26     -0.10   1135.02
20110919 20 25     -0.09   1135.03
20110929 18 24     -0.07   1135.05
20111009 16 22     -0.05   1135.07
20111019 14 21     -0.04   1135.08
20111029 12 19     -0.01   1135.11
20111108 10 18      0.02   1135.14
20111118  8 16      0.07   1135.19
20111128  6 15      0.12   1135.24
20111208  4 13      0.18   1135.30
20111218  2 12      0.22   1135.34
20111227  0 10      0.25   1135.37
20120106 22  9      0.27   1135.39
20120116 20  7      0.25   1135.37
20120126 18  6      0.22   1135.34
20120205 16  4      0.18   1135.30
20120215 14  3      0.15   1135.27
20120225 12  1      0.12   1135.24
20120306 10  0      0.09   1135.21
20120316  7 58      0.08   1135.20
20120326  5 57      0.08   1135.20
20120405  3 56      0.10   1135.22
20120415  1 54      0.12   1135.24
20120424 23 53      0.16   1135.28
20120504 21 51      0.22   1135.34
20120514 19 50      0.29   1135.41
20120524 17 48      0.33   1135.45
20120603 15 47      0.36   1135.48
20120613 13 45      0.37   1135.49
20120623 11 44      0.36   1135.48
20120703  9 42      0.34   1135.46
20120713  7 41      0.32   1135.44
20120723  5 39      0.30   1135.42
20120802  3 38      0.28   1135.40
20120812  1 36      0.26   1135.38
20120821 23 35      0.26   1135.38
20120831 21 33      0.26   1135.38
20120910 19 32      0.26   1135.38
20120920 17 30      0.26   1135.38
20120930 15 29      0.27   1135.39
20121010 13 27      0.27   1135.39
20121020 11 26      0.29   1135.41
20121030  9 25      0.31   1135.43
20121109  7 23      0.33   1135.45
20121119  5 22      0.36   1135.48
20121129  3 20      0.39   1135.51
20121209  1 19      0.41   1135.53
20121218 23 17      0.44   1135.56
20121228 21 16      0.48   1135.60
20130107 19 14      0.51   1135.63
20130117 17 13      0.53   1135.65
20130127 15 11      0.53   1135.65
20130206 13 10      0.53   1135.65
20130216 11  8      0.53   1135.65
20130226  9  7      0.52   1135.64
20130308  7  5      0.54   1135.66
20130318  5  4      0.58   1135.70
99999999 99 99    999.99   9999.99
20130407  1  1      0.64   1135.76
20130416 22 59      0.71   1135.83
20130426 20 58      0.79   1135.91
20130506 18 57      0.85   1135.97
20130516 16 55      0.89   1136.01
20130526 14 54      0.90   1136.02
20130605 12 52      0.88   1136.00
20130615 10 51      0.84   1135.96
20130625  8 49      0.79   1135.91
20130705  6 48      0.73   1135.85
20130715  4 46      0.69   1135.81
20130725  2 45      0.65   1135.77
20130803  0 43      0.61   1135.73
20130813 22 42      0.59   1135.71
20130823 20 40      0.57   1135.69
20130902 18 39      0.56   1135.68
20130912 16 37      0.57   1135.69
20130922 14 36      0.57   1135.69
20131002 12 34      0.58   1135.70
20131012 10 33      0.58   1135.70
20131022  8 31      0.58   1135.70
20131101  6 30      0.58   1135.70
20131111  4 29      0.58   1135.70
20131121  2 27      0.59   1135.71
20131130  0 26      0.61   1135.73
20131210 22 24      0.63   1135.75
20131220 20 23      0.65   1135.77
20131230 18 21      0.66   1135.78
20140109 16 20      0.67   1135.79
20140119 14 18      0.68   1135.80
20140129 12 17      0.67   1135.79
20140208 10 15      0.65   1135.77
20140218  8 14      0.64   1135.76
20140228  6 12      0.63   1135.75
20140310  4 11      0.62   1135.74
20140320  2  9      0.62   1135.74
20140329  0  8      0.64   1135.76
20140408 22  6      0.67   1135.79
20140418 20  5      0.69   1135.81
20140428 18  3      0.73   1135.85
20140508 16  2      0.75   1135.87
20140518 14  1      0.76   1135.88
20140528 11 59      0.78   1135.90
20140607  9 58      0.79   1135.91
20140617  7 56      0.78   1135.90
20140627  5 55      0.76   1135.88
20140707  3 53      0.73   1135.85
20140717  1 52      0.70   1135.82
20140726 23 50      0.66   1135.78
20140805 21 49      0.65   1135.77
20140815 19 47      0.64   1135.76
20140825 17 46      0.64   1135.76
20140904 15 44      0.65   1135.77
20140914 13 43      0.66   1135.78
20140924 11 41      0.67   1135.79
20141004  9 40      0.68   1135.80
20141014  7 38      0.68   1135.80
20141024  5 37      0.69   1135.81
20141103  3 36      0.70   1135.82
20141113  1 34      0.72   1135.84
20141122 23 33      0.74   1135.86
20141202 21 31      0.76   1135.88
20141212 19 30      0.79   1135.91
20141222 17 28      0.81   1135.93
20150101 15 27      0.81   1135.93
20150111 13 25      0.79   1135.91
20150121 11 24      0.77   1135.89
20150131  9 22      0.74   1135.86
20150210  7 21      0.70   1135.82
20150220  5 19      0.66   1135.78
20150302  3 18      0.64   1135.76
20150312  1 16      0.62   1135.74
20150321 23 15      0.63   1135.75
20150331 21 13      0.66   1135.78
20150410 19 12      0.72   1135.84
20150420 17 10      0.80   1135.92
20150430 15  9      0.88   1136.00
20150510 13  8      0.95   1136.07
20150520 11  6      1.01   1136.13
20150530  9  5      1.03   1136.15
20150609  7  3      1.04   1136.16
20150619  5  2      1.04   1136.16
20150629  3  0      1.01   1136.13
20150709  0 59      0.98   1136.10
20150718 22 57      0.95   1136.07
20150728 20 56      0.91   1136.03
20150807 18 54      0.87   1135.99
20150817 16 53      0.84   1135.96
20150827 14 51      0.81   1135.93
20150906 12 50      0.78   1135.90
20150916 10 48      0.75   1135.87
20150926  8 47      0.73   1135.85
20151006  6 45      0.72   1135.84
20151016  4 44      0.73   1135.85
20151026  2 43      0.76   1135.88
20151104  0 41      0.82   1135.94
20151114 22 40      0.89   1136.01
20151124 20 38      0.97   1136.09
20151204 18 37      1.05   1136.17
20151214 16 35      1.12   1136.24
20151224 14 34      1.16   1136.28
20160103 12 32      1.20   1136.32
20160113 10 31      1.21   1136.33
20160123  8 29      1.21   1136.33
20160202  6 28      1.20   1136.32
20160212  4 26      1.20   1136.32
20160222  2 25      1.18   1136.30
20160302  0 23      1.17   1136.29
20160312 22 22      1.17   1136.29
20160322 20 20      1.17   1136.29
20160401 18 19      1.19   1136.31
20160411 16 17      1.23   1136.35
20160421 14 16      1.27   1136.39
20160501 12 15      1.32   1136.44
20160511 10 13      1.36   1136.48
20160521  8 12      1.38   1136.50
20160531  6 10      1.37   1136.49
20160610  4  9      1.35   1136.47
20160620  2  7      1.31   1136.43
20160629  0  6      1.26   1136.38
20160709 22  4      1.22   1136.34
20160719 20  3      1.18   1136.30
20160729 18  1      1.14   1136.26
20160808 16  0      1.10   1136.22
20160818 13 58      1.06   1136.18
20160828 11 57      1.02   1136.14
20160907  9 55      0.98   1136.10
20160917  7 54      0.93   1136.05
20160927  5 52      0.91   1136.03
20160222  2 26      1.18   1136.30
20160302  0 25      1.18   1136.30
20160312 22 23      1.17   1136.29
20160322 20 22      1.18   1136.30
20160401 18 20      1.19   1136.31
20160411 16 19      1.24   1136.36
20160421 14 17      1.28   1136.40
20160501 12 16      1.33   1136.45
20160511 10 14      1.37   1136.49
20160521  8 13      1.38   1136.50
20160531  6 11      1.36   1136.48
20160610  4 10      1.34   1136.46
20160620  2  9      1.31   1136.43
20160629  0  7      1.27   1136.39
20160709 22  6      1.23   1136.35
20160719 20  4      1.19   1136.31
20160729 18  3      1.13   1136.25
20160808 16  1      1.08   1136.20
20160818 14  0    999.99   9999.99
20160828 11 58      1.02   1136.14
20160907  9 57      0.98   1136.10
20160917  7 55      0.94   1136.06
20160927  5 54      0.92   1136.04
20161007  3 52      0.90   1136.02
20161017  1 51      0.89   1136.01
20161026 23 49      0.88   1136.00
20161105 21 48      0.87   1135.99
20161115 19 46      0.86   1135.98
20161125 17 45      0.85   1135.97
20161205 15 43      0.83   1135.95
20161215 13 42      0.81   1135.93
20161225 11 41      0.78   1135.90
20170104  9 39      0.74   1135.86
20170114  7 38      0.71   1135.83
20170124  5 36      0.67   1135.79
20170203  3 35      0.64   1135.76
20170213  1 33      0.62   1135.74
20170222 23 32      0.62   1135.74
20170304 21 30      0.63   1135.75
20170314 19 29      0.64   1135.76
20170324 17 27      0.66   1135.78
20170403 15 26      0.68   1135.80
20170413 13 24      0.70   1135.82
20170423 11 23      0.74   1135.86
20170503  9 21      0.78   1135.90
20170513  7 20      0.81   1135.93
20170523  5 18      0.83   1135.95
20170602  3 17      0.81   1135.93
20170612  1 16      0.78   1135.90
20170621 23 14      0.73   1135.85
20170701 21 13      0.69   1135.81
20170711 19 11      0.65   1135.77
20170721 17 10      0.62   1135.74
20170731 15  8      0.59   1135.71
20170810 13  7      0.57   1135.69
20170820 11  5      0.56   1135.68
20170830  9  4      0.55   1135.67
20170909  7  2      0.54   1135.66
20170919  5  1      0.53   1135.65
20170929  2 59      0.53   1135.65
20171009  0 58      0.53   1135.65
20171018 22 56      0.55   1135.67
20171028 20 55      0.57   1135.69
20171107 18 53      0.60   1135.72
20171117 16 52      0.62   1135.74
20171127 14 50    999.99   9999.99
20171207 12 49      0.63   1135.75
20171217 10 47      0.63   1135.75
20171227  8 46      0.62   1135.74
20180106  6 45      0.60   1135.72
20180116  4 43      0.57   1135.69
20180126  2 42      0.55   1135.67
20180204  0 40      0.53   1135.65
20180214 22 39      0.52   1135.64
20180224 20 37      0.52   1135.64
20180306 18 36      0.54   1135.66
20180316 16 34      0.58   1135.70
20180326 14 33      0.64   1135.76
20180405 12 31      0.72   1135.84
20180415 10 30      0.83   1135.95
20180425  8 28      0.93   1136.05
20180505  6 27    999.99   9999.99
20180515  4 25      1.02   1136.14
20180525  2 24      1.09   1136.21
20180603  0 22      1.13   1136.25
20180613 22 21      1.13   1136.25
20180623 20 20      1.12   1136.24
20180703 18 18      1.09   1136.21
20180713 16 17      1.05   1136.17
20180723 14 15      1.01   1136.13
20180802 12 14      0.97   1136.09
20180812 10 12      0.93   1136.05
20180822  8 11      0.90   1136.02
20180901  6  9      0.89   1136.01
20180911  4  8      0.87   1135.99
20180921  2  6      0.85   1135.97
20180930  0  5      0.84   1135.96
20181010 22  3      0.83   1135.95
20181020 20  2      0.81   1135.93
20181030 18  0      0.81   1135.93
20181109 15 59      0.81   1135.93
20181119 13 57      0.82   1135.94
20181129 11 56      0.83   1135.95
20181209  9 54      0.84   1135.96
20181219  7 53      0.84   1135.96
20181229  5 51      0.85   1135.97
20190108  3 50      0.85   1135.97
20190118  1 49      0.85   1135.97
20190127 23 47      0.84   1135.96
20190206 21 46      0.83   1135.95
20190216 19 44      0.82   1135.94
99999999 99 99    999.99   9999.99
20190308 15 41      0.81   1135.93
20190318 13 40      0.79   1135.91
20190328 11 38      0.79   1135.91
99999999 99 99    999.99   9999.99
20190417  7 35      0.79   1135.91
20190427  5 34      0.79   1135.91
20190507  3 32      0.81   1135.93
20190517  1 31      0.83   1135.95
20190526 23 29      0.85   1135.97
20190605 21 28      0.87   1135.99
20190615 19 26      0.89   1136.01
20190625 17 25      0.90   1136.02
20190705 15 23      0.90   1136.02
20190715 13 22      0.88   1136.00
20190725 11 21    999.99   9999.99
20190804  9 19      0.86   1135.98
20190814  7 18    999.99   9999.99
20190824  5 16      0.83   1135.95
20190903  3 15      0.80   1135.92
20190913  1 13      0.79   1135.91
20190922 23 12      0.79   1135.91
20191002 21 10      0.81   1135.93
20191012 19  9      0.85   1135.97
20191022 17  7      0.89   1136.01
20191101 15  6      0.93   1136.05
20191111 13  4      1.01   1136.13
20191121 11  3      1.10   1136.22
20191201  9  1    999.99   9999.99
20191211  7  0      1.19   1136.31
20191221  4 58      1.27   1136.39
20191231  2 57      1.37   1136.49
20200109  0 55      1.41   1136.53
20200119 22 54      1.47   1136.59
20200129 20 52      1.53   1136.65
99999999 99 99    999.99   9999.99
20200218 16 50      1.59   1136.71
20200228 14 48      1.65   1136.77
20200309 12 47      1.74   1136.86
20200319 10 45      1.79   1136.91
20200329  8 44      1.84   1136.96
20200408  6 42      1.90   1137.02
20200418  4 41      1.97   1137.09
20200428  2 39      2.02   1137.14
20200507  0 38      2.07   1137.19
20200517 22 36      2.11   1137.23
20200527 20 35      2.12   1137.24
20200606 18 33      2.09   1137.21
99999999 99 99    999.99   9999.99
20200626 14 30      2.06   1137.18
20200706 12 29      2.02   1137.14
20200716 10 27      1.98   1137.10
20200726  8 26      1.93   1137.05
20200805  6 24      1.89   1137.01
20200815  4 23      1.85   1136.97
20200825  2 22      1.81   1136.93
20200903  0 20      1.79   1136.91
20200913 22 19      1.78   1136.90
20200923 20 17      1.77   1136.89
20201003 18 16      1.77   1136.89
20201013 16 14      1.77   1136.89
20201023 14 13      1.78   1136.90
20201102 12 11      1.81   1136.93
20201112 10 10      1.85   1136.97
20201122  8  8      1.88   1137.00
20201202  6  7      1.92   1137.04
20201212  4  5      1.94   1137.06
20201222  2  4      1.95   1137.07
20201231  0  2      1.96   1137.08
20210110 22  1      1.97   1137.09
20210120 19 59      1.98   1137.10
20210130 17 58      1.99   1137.11
20210209 15 56      1.99   1137.11
20210219 13 55      1.99   1137.11
20210301 11 53      1.98   1137.10
20210311  9 52      1.97   1137.09
20210321  7 51      1.97   1137.09
20210331  5 49      1.97   1137.09
20210410  3 48      1.98   1137.10
20210420  1 46      2.02   1137.14
20210429 23 45      2.06   1137.18
20210509 21 43      2.09   1137.21
20210519 19 42      2.12   1137.24
20210529 17 40      2.12   1137.24
20210608 15 39      2.10   1137.22
20210618 13 37      2.05   1137.17
20210628 11 36      1.99   1137.11
20210708  9 34      1.93   1137.05
20210718  7 33      1.86   1136.98
20210728  5 31      1.79   1136.91
20210807  3 30      1.74   1136.86
20210817  1 28      1.69   1136.81
20210826 23 27      1.65   1136.77
20210905 21 25      1.63   1136.75
20210915 19 24      1.61   1136.73
20210925 17 23      1.60   1136.72
20211005 15 21      1.60   1136.72
20211015 13 20      1.60   1136.72
20211025 11 18      1.59   1136.71
20211104  9 17      1.59   1136.71
20211114  7 15      1.57   1136.69
20211124  5 14      1.56   1136.68
20211204  3 12      1.55   1136.67
20211214  1 11      1.55   1136.67
20211223 23  9      1.55   1136.67
20220102 21  8      1.54   1136.66
20220112 19  6      1.54   1136.66
20220122 17  5      1.55   1136.67
20220201 15  3      1.56   1136.68
20220211 13  2      1.57   1136.69
20220221 11  0      1.58   1136.70
20220303  8 59      1.59   1136.71
20220313  6 57      1.59   1136.71
20220323  4 56      1.57   1136.69
20220402  2 55      1.60   1136.72
